"commodityName","PriceType","unit","min","max","avg","date"
"Potato White","Retail","Kg",40,50,45,"Aug 7, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 8, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 9, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 10, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 11, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 12, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 13, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 14, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 15, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 4, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 17, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 18, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 19, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 20, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 22, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 16, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 21, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 31, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 30, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 1, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 3, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 2, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 12, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 24, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 27, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 23, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 26, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 28, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 29, 2019"
"Potato White","Retail","Kg",40,50,45,"Aug 25, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 7, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 6, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 8, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 9, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 10, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 5, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 11, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 13, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 14, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 15, 2019"
"Potato White","Retail","Kg",50,60,55,"Sep 16, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 17, 2019"
"Potato White","Retail","Kg",50,60,55,"Sep 18, 2019"
"Potato White","Retail","Kg",45,50,48,"Sep 19, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 20, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 21, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 22, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 23, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 24, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 25, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 26, 2019"
"Potato White","Retail","Kg",40,50,45,"Sep 27, 2019"
"Potato White","Retail","Kg",50,60,55,"Sep 28, 2019"
"Potato White","Retail","Kg",50,60,55,"Sep 29, 2019"
"Potato White","Retail","Kg",55,60,58,"Sep 30, 2019"
"Potato White","Retail","Kg",50,60,55,"Oct 1, 2019"
"Potato White","Retail","Kg",50,60,55,"Oct 2, 2019"
"Potato White","Retail","Kg",55,60,58,"Oct 3, 2019"
"Potato White","Retail","Kg",60,70,65,"Oct 4, 2019"
"Potato White","Wholesale","Kg",46,48,47,"Oct 4, 2019"
"Potato White","Wholesale","Kg",46,48,47,"Oct 3, 2019"
"Potato White","Wholesale","Kg",46,48,47,"Oct 2, 2019"
"Potato White","Wholesale","Kg",46,48,47,"Oct 1, 2019"
"Potato White","Wholesale","Kg",45,48,46,"Sep 30, 2019"
"Potato White","Wholesale","Kg",45,46,46,"Sep 29, 2019"
"Potato White","Wholesale","Kg",45,47,46,"Sep 28, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 27, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 26, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 25, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 24, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 23, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 22, 2019"
"Potato White","Wholesale","Kg",35,40,38,"Sep 18, 2019"
"Potato White","Wholesale","Kg",35,40,38,"Sep 19, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 5, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 1, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 7, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 3, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 6, 2019"
"Potato White","Wholesale","Kg",30,35,32,"Sep 2, 2019"
"Potato White","Wholesale","Kg",30,35,33,"Sep 4, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 21, 2019"
"Potato White","Wholesale","Kg",30,33,31,"Sep 13, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 11, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 9, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 12, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 8, 2019"
"Potato White","Wholesale","Kg",31,33,32,"Aug 30, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Aug 31, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 26, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 29, 2019"
"Potato White","Wholesale","Kg",35,38,36,"Aug 28, 2019"
"Potato White","Wholesale","Kg",33,36,35,"Aug 25, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 27, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Sep 10, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Sep 20, 2019"
"Potato White","Wholesale","Kg",30,35,33,"Sep 15, 2019"
"Potato White","Wholesale","Kg",35,40,38,"Sep 17, 2019"
"Potato White","Wholesale","Kg",35,37,36,"Sep 16, 2019"
"Potato White","Wholesale","Kg",30,33,32,"Sep 14, 2019"
"Potato White","Wholesale","Kg",34,36,35,"Aug 15, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 12, 2019"
"Potato White","Wholesale","Kg",33,36,35,"Aug 14, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 13, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 3, 2019"
"Potato White","Wholesale","Kg",35,37,36,"Aug 18, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 20, 2019"
"Potato White","Wholesale","Kg",34,36,35,"Aug 5, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 4, 2019"
"Potato White","Wholesale","Kg",32,34,33,"Aug 2, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 7, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 6, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 1, 2019"
"Potato White","Wholesale","Kg",35,37,36,"Aug 19, 2019"
"Potato White","Wholesale","Kg",34,36,35,"Aug 17, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 11, 2019"
"Potato White","Wholesale","Kg",30,35,33,"Jul 31, 2019"
"Potato White","Wholesale","Kg",35,38,36,"Aug 23, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 22, 2019"
"Potato White","Wholesale","Kg",35,37,36,"Aug 10, 2019"
"Potato White","Wholesale","Kg",30,32,31,"Aug 9, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 21, 2019"
"Potato White","Wholesale","Kg",34,36,35,"Aug 16, 2019"
"Potato White","Wholesale","Kg",33,35,34,"Aug 8, 2019"
"Potato White","Wholesale","Kg",33,36,35,"Aug 24, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Jul 31, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 1, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 2, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 3, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 4, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 5, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 6, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 7, 2019"
"Cauli Local","Retail","Kg",100,120,110,"Aug 8, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 9, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 10, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 11, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 12, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 13, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 14, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 20, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 16, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 17, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 21, 2019"
"Cauli Local","Retail","Kg",90,100,95,"Aug 22, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 19, 2019"
"Cauli Local","Retail","Kg",100,120,110,"Aug 18, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 30, 2019"
"Cauli Local","Retail","Kg",140,150,145,"Aug 31, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 2, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Sep 3, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Sep 4, 2019"
"Cauli Local","Retail","Kg",140,150,145,"Sep 1, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 11, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 12, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 24, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 28, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 25, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Aug 23, 2019"
"Cauli Local","Retail","Kg",130,140,135,"Aug 29, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 26, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Aug 27, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Sep 5, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Sep 8, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 9, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 7, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 10, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 6, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Aug 15, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 13, 2019"
"Cauli Local","Retail","Kg",130,140,135,"Sep 14, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 15, 2019"
"Cauli Local","Retail","Kg",110,120,115,"Sep 16, 2019"
"Cauli Local","Retail","Kg",100,120,110,"Sep 17, 2019"
"Cauli Local","Retail","Kg",180,190,185,"Sep 18, 2019"
"Cauli Local","Retail","Kg",130,140,135,"Sep 19, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 20, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 21, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 22, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 23, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 24, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 25, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 26, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 27, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Sep 28, 2019"
"Cauli Local","Retail","Kg",130,140,135,"Sep 29, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Sep 30, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Oct 1, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Oct 2, 2019"
"Cauli Local","Retail","Kg",120,130,125,"Oct 3, 2019"
"Cauli Local","Retail","Kg",100,110,105,"Oct 4, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Oct 4, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Oct 3, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Oct 2, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Oct 1, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 30, 2019"
"Cauli Local","Wholesale","Kg",110,120,115,"Sep 29, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Sep 28, 2019"
"Cauli Local","Wholesale","Kg",90,100,95,"Sep 27, 2019"
"Cauli Local","Wholesale","Kg",80,90,85,"Sep 26, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Sep 25, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 24, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Sep 23, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Sep 22, 2019"
"Cauli Local","Wholesale","Kg",100,110,105,"Sep 19, 2019"
"Cauli Local","Wholesale","Kg",135,140,138,"Sep 18, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 17, 2019"
"Cauli Local","Wholesale","Kg",80,85,82,"Sep 15, 2019"
"Cauli Local","Wholesale","Kg",100,110,105,"Sep 14, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 16, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 3, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 6, 2019"
"Cauli Local","Wholesale","Kg",85,90,88,"Sep 2, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 4, 2019"
"Cauli Local","Wholesale","Kg",100,115,108,"Sep 1, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 7, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Sep 5, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 21, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 11, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Sep 10, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Sep 12, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Sep 13, 2019"
"Cauli Local","Wholesale","Kg",70,75,72,"Sep 9, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 8, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Aug 30, 2019"
"Cauli Local","Wholesale","Kg",100,110,105,"Aug 29, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 25, 2019"
"Cauli Local","Wholesale","Kg",110,120,115,"Aug 31, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 28, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 27, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 26, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Sep 20, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 12, 2019"
"Cauli Local","Wholesale","Kg",90,100,95,"Aug 15, 2019"
"Cauli Local","Wholesale","Kg",85,90,88,"Aug 13, 2019"
"Cauli Local","Wholesale","Kg",90,98,94,"Aug 3, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Aug 20, 2019"
"Cauli Local","Wholesale","Kg",80,90,85,"Aug 5, 2019"
"Cauli Local","Wholesale","Kg",85,90,88,"Aug 2, 2019"
"Cauli Local","Wholesale","Kg",70,80,75,"Aug 7, 2019"
"Cauli Local","Wholesale","Kg",90,95,92,"Aug 6, 2019"
"Cauli Local","Wholesale","Kg",95,100,98,"Aug 1, 2019"
"Cauli Local","Wholesale","Kg",85,90,88,"Aug 4, 2019"
"Cauli Local","Wholesale","Kg",90,95,92,"Aug 17, 2019"
"Cauli Local","Wholesale","Kg",85,95,90,"Aug 11, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Jul 31, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Aug 22, 2019"
"Cauli Local","Wholesale","Kg",70,75,72,"Aug 19, 2019"
"Cauli Local","Wholesale","Kg",90,95,92,"Aug 16, 2019"
"Cauli Local","Wholesale","Kg",70,75,72,"Aug 23, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Aug 9, 2019"
"Cauli Local","Wholesale","Kg",70,75,72,"Aug 10, 2019"
"Cauli Local","Wholesale","Kg",65,70,68,"Aug 24, 2019"
"Cauli Local","Wholesale","Kg",55,65,60,"Aug 21, 2019"
"Cauli Local","Wholesale","Kg",70,80,75,"Aug 18, 2019"
"Cauli Local","Wholesale","Kg",75,80,78,"Aug 8, 2019"
"Cauli Local","Wholesale","Kg",85,90,88,"Aug 14, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Jul 31, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Aug 1, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Aug 2, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 3, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Aug 4, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 5, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Aug 6, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 7, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 8, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 9, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 10, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Aug 11, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Aug 12, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 13, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Aug 14, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 15, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 30, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 31, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 3, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 17, 2019"
"Brinjal Long","Retail","Kg",40,50,45,"Aug 18, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 21, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 16, 2019"
"Brinjal Long","Retail","Kg",45,50,48,"Aug 20, 2019"
"Brinjal Long","Retail","Kg",40,50,45,"Aug 19, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 22, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 1, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 4, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 2, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 11, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 12, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 23, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 26, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 25, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 24, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Aug 27, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Aug 28, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Aug 29, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 6, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 7, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 8, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 10, 2019"
"Brinjal Long","Retail","Kg",50,60,55,"Sep 5, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 9, 2019"
"Brinjal Long","Retail","Kg",70,80,75,"Sep 13, 2019"
"Brinjal Long","Retail","Kg",60,70,65,"Sep 14, 2019"
"Brinjal Long","Retail","Kg",70,80,75,"Sep 15, 2019"
"Brinjal Long","Retail","Kg",70,80,75,"Sep 16, 2019"
"Brinjal Long","Retail","Kg",70,80,75,"Sep 17, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Sep 19, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Sep 20, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Sep 21, 2019"
"Brinjal Long","Retail","Kg",80,90,85,"Sep 22, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Sep 23, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Sep 24, 2019"
"Brinjal Long","Retail","Kg",120,130,125,"Sep 25, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Sep 26, 2019"
"Brinjal Long","Retail","Kg",110,120,115,"Sep 27, 2019"
"Brinjal Long","Retail","Kg",120,130,125,"Sep 28, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Sep 29, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Sep 30, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Oct 1, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Oct 2, 2019"
"Brinjal Long","Retail","Kg",90,100,95,"Oct 3, 2019"
"Brinjal Long","Retail","Kg",100,110,105,"Oct 4, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Oct 4, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Oct 3, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Oct 2, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Oct 1, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Sep 30, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Sep 29, 2019"
"Brinjal Long","Wholesale","Kg",95,100,98,"Sep 28, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Sep 27, 2019"
"Brinjal Long","Wholesale","Kg",80,90,85,"Sep 26, 2019"
"Brinjal Long","Wholesale","Kg",95,100,98,"Sep 25, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Sep 24, 2019"
"Brinjal Long","Wholesale","Kg",75,80,78,"Sep 23, 2019"
"Brinjal Long","Wholesale","Kg",60,65,62,"Sep 22, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Sep 19, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Sep 20, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Sep 17, 2019"
"Brinjal Long","Wholesale","Kg",40,45,42,"Sep 14, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Sep 2, 2019"
"Brinjal Long","Wholesale","Kg",35,40,38,"Sep 7, 2019"
"Brinjal Long","Wholesale","Kg",30,40,35,"Sep 1, 2019"
"Brinjal Long","Wholesale","Kg",30,40,35,"Sep 6, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Sep 5, 2019"
"Brinjal Long","Wholesale","Kg",30,40,35,"Sep 4, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Sep 3, 2019"
"Brinjal Long","Wholesale","Kg",65,70,68,"Sep 21, 2019"
"Brinjal Long","Wholesale","Kg",45,50,48,"Sep 13, 2019"
"Brinjal Long","Wholesale","Kg",40,45,42,"Sep 9, 2019"
"Brinjal Long","Wholesale","Kg",40,45,42,"Sep 8, 2019"
"Brinjal Long","Wholesale","Kg",35,40,38,"Sep 10, 2019"
"Brinjal Long","Wholesale","Kg",30,40,35,"Aug 31, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 30, 2019"
"Brinjal Long","Wholesale","Kg",35,40,38,"Aug 29, 2019"
"Brinjal Long","Wholesale","Kg",30,40,35,"Aug 28, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 27, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 26, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 25, 2019"
"Brinjal Long","Wholesale","Kg",40,45,42,"Sep 12, 2019"
"Brinjal Long","Wholesale","Kg",35,40,38,"Sep 11, 2019"
"Brinjal Long","Wholesale","Kg",50,60,55,"Sep 15, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Sep 16, 2019"
"Brinjal Long","Wholesale","Kg",25,30,28,"Aug 18, 2019"
"Brinjal Long","Wholesale","Kg",35,40,38,"Aug 14, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 8, 2019"
"Brinjal Long","Wholesale","Kg",40,45,42,"Aug 12, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 15, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 3, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 21, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 17, 2019"
"Brinjal Long","Wholesale","Kg",70,75,72,"Aug 2, 2019"
"Brinjal Long","Wholesale","Kg",65,70,68,"Aug 6, 2019"
"Brinjal Long","Wholesale","Kg",70,75,72,"Aug 1, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 5, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 7, 2019"
"Brinjal Long","Wholesale","Kg",60,65,62,"Aug 4, 2019"
"Brinjal Long","Wholesale","Kg",20,25,22,"Aug 19, 2019"
"Brinjal Long","Wholesale","Kg",65,70,68,"Jul 31, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 11, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 22, 2019"
"Brinjal Long","Wholesale","Kg",25,30,28,"Aug 20, 2019"
"Brinjal Long","Wholesale","Kg",50,55,52,"Aug 10, 2019"
"Brinjal Long","Wholesale","Kg",55,60,58,"Aug 9, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 24, 2019"
"Brinjal Long","Wholesale","Kg",25,30,28,"Aug 23, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 16, 2019"
"Brinjal Long","Wholesale","Kg",30,35,33,"Aug 13, 2019"
"Brinjal Round","Retail","Kg",70,80,75,"Sep 6, 2019"
"Brinjal Round","Retail","Kg",60,70,65,"Sep 7, 2019"
"Brinjal Round","Retail","Kg",60,70,65,"Sep 8, 2019"
"Brinjal Round","Wholesale","Kg",40,45,42,"Sep 6, 2019"
"Brinjal Round","Wholesale","Kg",40,45,42,"Sep 7, 2019"
"Brinjal Round","Wholesale","Kg",45,50,48,"Sep 8, 2019"
"Bitter Gourd","Retail","Kg",100,110,105,"Jul 31, 2019"
"Bitter Gourd","Retail","Kg",100,110,105,"Aug 1, 2019"
"Bitter Gourd","Retail","Kg",100,110,105,"Aug 2, 2019"
"Bitter Gourd","Retail","Kg",100,110,105,"Aug 3, 2019"
"Bitter Gourd","Retail","Kg",80,90,85,"Aug 4, 2019"
"Bitter Gourd","Retail","Kg",80,90,85,"Aug 5, 2019"
"Bitter Gourd","Retail","Kg",70,80,75,"Aug 6, 2019"
"Bitter Gourd","Retail","Kg",60,70,65,"Aug 7, 2019"
"Bitter Gourd","Retail","Kg",70,80,75,"Aug 8, 2019"
